inst_type,inst_cnt,part_time,part_time_ratio
LD,114130,8.435374,72.335163
ST,418,0.055933,0.479641
MM,0,0,0
MV,11902,10.130204,86.868698
MISC,4545,0.487111,4.177083
SYS,418,0.000581,0.004978
TOTAL,131413,11.661513,100
