inst_type,inst_cnt,part_time,part_time_ratio
LD,114130,8.728076,72.004335
ST,418,0.061787,0.509730
MM,0,0,0
MV,11902,10.380516,85.636530
MISC,4545,0.549689,4.534789
SYS,418,0.000581,0.004789
TOTAL,131413,12.121598,100
